utp,nome_utp,municipio,nome_municipio,uf,long_utp,lat_utp,sede
370,Umburatiba,3120151,Crisólita,MG,-40.914895,-17.237534,false
195,Lavras,3120201,Cristais,MG,-45.518504,-20.875233,false
676,Salinas,3120300,Cristália,MG,-42.859551,-16.712634,false
94,Ouro Preto,3120409,Cristiano Otoni,MG,-43.797836,-20.840852,false
313,São Lourenço,3120508,Cristina,MG,-45.262809,-22.208321,false
169,Pará de Minas,3120607,Crucilândia,MG,-44.337837,-20.393292,false
243,Patos de Minas,3120706,Cruzeiro da Fortaleza,MG,-46.673393,-18.938647,false
83,Caxambu,3120805,Cruzília,MG,-44.811023,-21.838951,false
92,Colatina,3120839,Cuparaque,MG,-41.103126,-18.966642,false
676,Salinas,3120870,Curral de Dentro,MG,-41.85598,-15.939327,false
101,Curvelo,3120904,Curvelo,MG,-44.428399,-18.755481,true
101,Curvelo,3121001,Datas,MG,-43.656715,-18.453303,false
161,Itajubá,3121100,Delfim Moreira,MG,-45.272596,-22.502009,false
241,Passos,3121209,Delfinópolis,MG,-46.85818,-20.345846,false
124,Ituverava,3121258,Delta,MG,-47.772971,-19.977473,false
44,São João Nepomuceno,3121308,Descoberto,MG,-42.972069,-21.460204,false
94,Ouro Preto,3121407,Desterro de Entre Rios,MG,-44.343666,-20.654631,false
35,Barbacena,3121506,Desterro do Melo,MG,-43.5196,-21.147179,false
497,Diamantina,3121605,Diamantina,MG,-43.594457,-18.242093,true
265,Ponte Nova,3121704,Diogo de Vasconcelos,MG,-43.196577,-20.487506,false
184,João Monlevade,3121803,Dionísio,MG,-42.782368,-19.843997,false
349,Ubá,3121902,Divinésia,MG,-43.011081,-20.99001,false
207,Caratinga,3122009,Divino,MG,-42.147739,-20.612977,false
118,Governador Valadares,3122108,Divino das Laranjeiras,MG,-41.483254,-18.773128,false
521,Guanhães,3122207,Divinolândia de Minas,MG,-42.62182,-18.80526,false
102,Divinópolis,3122306,Divinópolis,MG,-44.893886,-20.142074,true
634,Pedra Azul,3122355,Divisa Alegre,MG,-41.340024,-15.72394,false
358,Varginha,3122405,Divisa Nova,MG,-46.202941,-21.517264,false
501,Encruzilhada,3122454,Divisópolis,MG,-41.002582,-15.724635,false
413,Brasilândia de Minas,3122470,Dom Bosco,MG,-46.27145,-16.65075,false
157,Ipatinga,3122504,Dom Cavati,MG,-42.110324,-19.379163,false
479,Conceição do Mato Dentro,3122603,Dom Joaquim,MG,-43.261348,-18.96455,false
265,Ponte Nova,3122702,Dom Silvério,MG,-42.970873,-20.162205,false
313,São Lourenço,3122801,Dom Viçoso,MG,-45.159169,-22.253674,false
349,Ubá,3122900,Dona Eusébia,MG,-42.806934,-21.323875,false
35,Barbacena,3123007,Dores de Campos,MG,-44.023047,-21.104088,false
158,Itabira,3123106,Dores de Guanhães,MG,-42.926722,-19.054262,false
227,Bom Despacho,3123205,Dores do Indaiá,MG,-45.602656,-19.461629,false
349,Ubá,3123304,Dores do Turvo,MG,-43.195195,-20.981273,false
645,Piumhi,3123403,Doresópolis,MG,-45.905197,-20.288451,false
81,Catalão,3123502,Douradoquara,MG,-47.611975,-18.433834,false
207,Caratinga,3123528,Durandé,MG,-41.794262,-20.207239,false
358,Varginha,3123601,Elói Mendes,MG,-45.566434,-21.609313,false
118,Governador Valadares,3123700,Engenheiro Caldas,MG,-42.049842,-19.198103,false
218,Montes Claros,3123809,Engenheiro Navarro,MG,-43.949415,-17.287753,false
157,Ipatinga,3123858,Entre Folhas,MG,-42.23236,-19.627783,false
94,Ouro Preto,3123908,Entre Rios de Minas,MG,-44.067082,-20.671357,false
361,Viçosa,3124005,Ervália,MG,-42.659367,-20.833507,false
42,Belo Horizonte,3124104,Esmeraldas,MG,-44.314807,-19.759201,false
207,Caratinga,3124203,Espera Feliz,MG,-41.913935,-20.643708,false
520,Guanambi,3124302,Espinosa,MG,-42.812982,-14.925272,false
270,Pouso Alegre,3124401,Espírito Santo do Dourado,MG,-45.954013,-22.047514,false
63,Camanducaia,3124500,Estiva,MG,-46.016352,-22.463045,false
8,Leopoldina,3124609,Estrela Dalva,MG,-42.458371,-21.742285,false
227,Bom Despacho,3124708,Estrela do Indaiá,MG,-45.792433,-19.520238,false
21,Araguari,3124807,Estrela do Sul,MG,-47.688975,-18.741293,false
221,Muriaé,3124906,Eugenópolis,MG,-42.192277,-21.097223,false
189,Juiz de Fora,3125002,Ewbank da Câmara,MG,-43.507591,-21.541636,false
51,Bragança Paulista,3125101,Extrema,MG,-46.322162,-22.85819,false
358,Varginha,3125200,Fama,MG,-45.832312,-21.405762,false
207,Caratinga,3125309,Faria Lemos,MG,-42.013846,-20.801745,false
497,Diamantina,3125408,Felício dos Santos,MG,-43.245171,-18.077563,false
497,Diamantina,3125507,São Gonçalo do Rio Preto,MG,-43.384544,-18.006394,false
556,Jequitinhonha,3125606,Felisburgo,MG,-40.75857,-16.638333,false
101,Curvelo,3125705,Felixlândia,MG,-44.896587,-18.754357,false
118,Governador Valadares,3125804,Fernandes Tourinho,MG,-42.080978,-19.151001,false
158,Itabira,3125903,Ferros,MG,-43.019714,-19.23642,false
221,Muriaé,3125952,Fervedouro,MG,-42.278181,-20.732776,false
42,Belo Horizonte,3126000,Florestal,MG,-44.430116,-19.894518,false
102,Divinópolis,3126109,Formiga,MG,-45.426428,-20.464884,false
783,Buritis,3126208,Formoso,MG,-46.23998,-14.951743,false
241,Passos,3126307,Fortaleza de Minas,MG,-46.712643,-20.848493,false
323,Sete Lagoas,3126406,Fortuna de Minas,MG,-44.443397,-19.563901,false
760,Berilo,3126505,Francisco Badaró,MG,-42.349773,-16.990691,false
218,Montes Claros,3126604,Francisco Dumont,MG,-44.234207,-17.319949,false
218,Montes Claros,3126703,Francisco Sá,MG,-43.488735,-16.475681,false
335,Teófilo Otoni,3126752,Franciscópolis,MG,-42.007313,-17.959044,false
335,Teófilo Otoni,3126802,Frei Gaspar,MG,-41.429421,-18.071185,false
118,Governador Valadares,3126901,Frei Inocêncio,MG,-41.901217,-18.56179,false
684,Santa Maria do Suaçuí,3126950,Frei Lagonegro,MG,-42.765295,-18.165081,false
225,Fronteira,3127008,Fronteira,MG,-49.204282,-20.288301,true
370,Umburatiba,3127057,Fronteira dos Vales,MG,-40.925079,-16.892015,false
676,Salinas,3127073,Fruta de Leite,MG,-42.532222,-16.116418,false
261,Frutal,3127107,Frutal,MG,-48.939154,-20.025898,true
323,Sete Lagoas,3127206,Funilândia,MG,-44.063086,-19.369987,false
118,Governador Valadares,3127305,Galiléia,MG,-41.536197,-19.005474,false
176,Janaúba,3127339,Gameleiras,MG,-43.119481,-15.076822,false
218,Montes Claros,3127354,Glaucilândia,MG,-43.696406,-16.850219,false
92,Colatina,3127370,Goiabeira,MG,-41.222822,-18.981713,false
189,Juiz de Fora,3127388,Goianá,MG,-43.191482,-21.532418,false
161,Itajubá,3127404,Gonçalves,MG,-45.856592,-22.657619,false
521,Guanhães,3127503,Gonzaga,MG,-42.477224,-18.824825,false
101,Curvelo,3127602,Gouveia,MG,-43.733987,-18.442973,false
118,Governador Valadares,3127701,Governador Valadares,MG,-41.947081,-18.852882,true
676,Salinas,3127800,Grão Mogol,MG,-42.888013,-16.566495,false
21,Araguari,3127909,Grupiara,MG,-47.724798,-18.493024,false
521,Guanhães,3128006,Guanhães,MG,-42.937049,-18.777151,true
438,Carmo do Rio Claro,3128105,Guapé,MG,-45.918384,-20.756725,false
265,Ponte Nova,3128204,Guaraciaba,MG,-43.011282,-20.571704,false
218,Montes Claros,3128253,Guaraciama,MG,-43.668778,-17.011527,false
524,São José do Rio Pardo,3128303,Guaranésia,MG,-46.795491,-21.30556,false
349,Ubá,3128402,Guarani,MG,-43.046457,-21.362669,false
44,São João Nepomuceno,3128501,Guarará,MG,-43.038952,-21.73272,false
625,Paracatu,3128600,Guarda-Mor,MG,-47.101076,-17.7713,false
524,São José do Rio Pardo,3128709,Guaxupé,MG,-46.713537,-21.303781,false
349,Ubá,3128808,Guidoval,MG,-42.800817,-21.144239,false
243,Patos de Minas,3128907,Guimarânia,MG,-46.797265,-18.838019,false
349,Ubá,3129004,Guiricema,MG,-42.718812,-21.010673,false
688,Santa Vitória,3129103,Gurinhatã,MG,-49.786273,-19.213748,false
270,Pouso Alegre,3129202,Heliodora,MG,-45.544577,-22.064744,false
157,Ipatinga,3129301,Iapu,MG,-42.214693,-19.440272,false
35,Barbacena,3129400,Ibertioga,MG,-43.968124,-21.429472,false
29,Araxá,3129509,Ibiá,MG,-46.538611,-19.475112,false
257,Pirapora,3129608,Ibiaí,MG,-44.914107,-16.859872,false
552,Januária,3129657,Ibiracatu,MG,-44.167709,-15.665467,false
112,Franca,3129707,Ibiraci,MG,-47.130803,-20.470155,false
42,Belo Horizonte,3129806,Ibirité,MG,-44.056665,-20.028038,false
270,Pouso Alegre,3129905,Ibitiúra de Minas,MG,-46.437603,-22.057055,false
195,Lavras,3130002,Ibituruna,MG,-44.738464,-21.146485,false
697,São Francisco,3130051,Icaraí de Minas,MG,-44.902777,-16.214013,false
42,Belo Horizonte,3130101,Igarapé,MG,-44.301158,-20.069909,false
102,Divinópolis,3130200,Igaratinga,MG,-44.700495,-19.953886,false
401,Arcos,3130309,Iguatama,MG,-45.70914,-20.176074,false
195,Lavras,3130408,Ijaci,MG,-44.928783,-21.172066,false
438,Carmo do Rio Claro,3130507,Ilicínea,MG,-45.828464,-20.940389,false
157,Ipatinga,3130556,Imbé de Minas,MG,-41.962481,-19.595876,false
270,Pouso Alegre,3130606,Inconfidentes,MG,-46.333801,-22.321487,false
669,Rio Pardo de Minas,3130655,Indaiabira,MG,-42.203585,-15.492385,false
352,Uberlândia,3130705,Indianópolis,MG,-47.917992,-19.042495,false
195,Lavras,3130804,Ingaí,MG,-44.922423,-21.403717,false
157,Ipatinga,3130903,Inhapim,MG,-42.121931,-19.550115,false
323,Sete Lagoas,3131000,Inhaúma,MG,-44.390946,-19.492367,false
101,Curvelo,3131109,Inimutaba,MG,-44.366262,-18.731441,false
157,Ipatinga,3131158,Ipaba,MG,-42.418166,-19.413251,false
207,Caratinga,3131208,Ipanema,MG,-41.717353,-19.800336,false
157,Ipatinga,3131307,Ipatinga,MG,-42.520351,-19.481032,true
546,Ituiutaba,3131406,Ipiaçu,MG,-49.945773,-18.69488,false
270,Pouso Alegre,3131505,Ipuiúna,MG,-46.190829,-22.099521,false
21,Araguari,3131604,Iraí de Minas,MG,-47.462991,-18.981858,false
158,Itabira,3131703,Itabira,MG,-43.223952,-19.638169,true
118,Governador Valadares,3131802,Itabirinha,MG,-41.233183,-18.556799,false
42,Belo Horizonte,3131901,Itabirito,MG,-43.802143,-20.254177,false
218,Montes Claros,3132008,Itacambira,MG,-43.310402,-17.064435,false
552,Januária,3132107,Itacarambi,MG,-44.093186,-15.102642,false
169,Pará de Minas,3132206,Itaguara,MG,-44.486778,-20.390678,false
76,Padre Paraíso,3132305,Itaipé,MG,-41.67323,-17.404232,false
161,Itajubá,3132404,Itajubá,MG,-45.464583,-22.430601,true
450,Capelinha,3132503,Itamarandiba,MG,-42.849158,-17.858517,false
349,Ubá,3132602,Itamarati de Minas,MG,-42.818593,-21.419456,false
335,Teófilo Otoni,3132701,Itambacuri,MG,-41.682267,-18.03433,false
158,Itabira,3132800,Itambé do Mato Dentro,MG,-43.322895,-19.420963,false
241,Passos,3132909,Itamogi,MG,-47.047468,-21.078443,false
271,Itanhandu,3133006,Itamonte,MG,-44.868288,-22.285127,false
271,Itanhandu,3133105,Itanhandu,MG,-44.935922,-22.29508,true
118,Governador Valadares,3133204,Itanhomi,MG,-41.864932,-19.171689,false
556,Jequitinhonha,3133303,Itaobim,MG,-41.498977,-16.559526,false
261,Frutal,3133402,Itapagipe,MG,-49.369821,-19.903296,false
102,Divinópolis,3133501,Itapecerica,MG,-45.12468,-20.47289,false
63,Camanducaia,3133600,Itapeva,MG,-46.219557,-22.76974,false
169,Pará de Minas,3133709,Itatiaiuçu,MG,-44.429164,-20.198642,false
241,Passos,3133758,Itaú de Minas,MG,-46.752954,-20.738189,false
169,Pará de Minas,3133808,Itaúna,MG,-44.578277,-20.074436,false
94,Ouro Preto,3133907,Itaverava,MG,-43.604322,-20.674727,false
389,Araçuaí,3134004,Itinga,MG,-41.778178,-16.601429,false
92,Colatina,3134103,Itueta,MG,-41.225632,-19.392398,false
546,Ituiutaba,3134202,Ituiutaba,MG,-49.462235,-18.973068,true
195,Lavras,3134301,Itumirim,MG,-44.875788,-21.313796,false
108,Fernandópolis,3134400,Iturama,MG,-50.201974,-19.731948,false
195,Lavras,3134509,Itutinga,MG,-44.658838,-21.296056,false
42,Belo Horizonte,3134608,Jaboticatubas,MG,-43.747334,-19.522289,false
373,Almenara,3134707,Jacinto,MG,-40.291429,-16.141162,false
241,Passos,3134806,Jacuí,MG,-46.74201,-21.017602,false
217,Mogi Mirim,3134905,Jacutinga,MG,-46.612341,-22.286638,false
157,Ipatinga,3135001,Jaguaraçu,MG,-42.752999,-19.647073,false
176,Janaúba,3135050,Jaíba,MG,-43.670329,-15.342934,false
118,Governador Valadares,3135076,Jampruca,MG,-41.810169,-18.461599,false
176,Janaúba,3135100,Janaúba,MG,-43.307683,-15.799028,true
552,Januária,3135209,Januária,MG,-44.359805,-15.487873,true
227,Bom Despacho,3135308,Japaraíba,MG,-45.504118,-20.141618,false
417,Brasília de Minas,3135357,Japonvar,MG,-44.276127,-16.000957,false
94,Ouro Preto,3135407,Jeceaba,MG,-43.985232,-20.533033,false
389,Araçuaí,3135456,Jenipapo de Minas,MG,-42.256047,-17.080423,false
265,Ponte Nova,3135506,Jequeri,MG,-42.682264,-20.446303,false
257,Pirapora,3135605,Jequitaí,MG,-44.441687,-17.216373,false
323,Sete Lagoas,3135704,Jequitibá,MG,-44.028076,-19.237674,false
556,Jequitinhonha,3135803,Jequitinhonha,MG,-41.007115,-16.441769,true
313,São Lourenço,3135902,Jesuânia,MG,-45.290877,-21.998426,false
556,Jequitinhonha,3136009,Joaíma,MG,-41.023053,-16.65473,false
157,Ipatinga,3136108,Joanésia,MG,-42.674702,-19.168696,false
184,João Monlevade,3136207,João Monlevade,MG,-43.174571,-19.805639,true
558,João Pinheiro,3136306,João Pinheiro,MG,-46.175464,-17.741853,true
101,Curvelo,3136405,Joaquim Felício,MG,-44.173605,-17.755294,false
373,Almenara,3136504,Jordânia,MG,-40.180014,-15.901065,false
741,Turmalina,3136520,José Gonçalves de Minas,MG,-42.607175,-16.907182,false
684,Santa Maria do Suaçuí,3136553,José Raydan,MG,-42.50059,-18.217495,false
676,Salinas,3136579,Josenópolis,MG,-42.513137,-16.544525,false
42,Belo Horizonte,3136603,Nova União,MG,-43.579994,-19.688103,false
42,Belo Horizonte,3136652,Juatuba,MG,-44.341331,-19.955791,false
189,Juiz de Fora,3136702,Juiz de Fora,MG,-43.348817,-21.760924,true
218,Montes Claros,3136801,Juramento,MG,-43.590194,-16.85127,false
524,São José do Rio Pardo,3136900,Juruaia,MG,-46.580596,-21.249356,false
591,Montalvânia,3136959,Juvenília,MG,-44.15959,-14.263595,false
335,Teófilo Otoni,3137007,Ladainha,MG,-41.74045,-17.62448,false
243,Patos de Minas,3137106,Lagamar,MG,-46.812536,-18.176962,false
227,Bom Despacho,3137205,Lagoa da Prata,MG,-45.541692,-20.023765,false
257,Pirapora,3137304,Lagoa dos Patos,MG,-44.578335,-16.978449,false
309,São João Del Rei,3137403,Lagoa Dourada,MG,-44.071116,-20.918599,false
243,Patos de Minas,3137502,Lagoa Formosa,MG,-46.406529,-18.775573,false
558,João Pinheiro,3137536,Lagoa Grande,MG,-46.517905,-17.838047,false
42,Belo Horizonte,3137601,Lagoa Santa,MG,-43.895288,-19.625851,false
207,Caratinga,3137700,Lajinha,MG,-41.645293,-20.16417,false
313,São Lourenço,3137809,Lambari,MG,-45.352479,-21.974316,false
94,Ouro Preto,3137908,Lamim,MG,-43.474467,-20.792057,false
221,Muriaé,3138005,Laranjal,MG,-42.480674,-21.36363,false
257,Pirapora,3138104,Lassance,MG,-44.579359,-17.895115,false
195,Lavras,3138203,Lavras,MG,-44.999931,-21.24287,true
227,Bom Despacho,3138302,Leandro Ferreira,MG,-45.026284,-19.719223,false
741,Turmalina,3138351,Leme do Prado,MG,-42.695683,-17.083867,false
8,Leopoldina,3138401,Leopoldina,MG,-42.641844,-21.530729,true
322,Lima Duarte,3138500,Liberdade,MG,-44.315141,-22.024359,false
322,Lima Duarte,3138609,Lima Duarte,MG,-43.796383,-21.841096,true
108,Fernandópolis,3138625,Limeira do Oeste,MG,-50.57529,-19.547777,false
552,Januária,3138658,Lontra,MG,-44.306115,-15.902058,false
207,Caratinga,3138674,Luisburgo,MG,-42.106472,-20.438376,false
417,Brasília de Minas,3138682,Luislândia,MG,-44.586048,-16.115311,false
195,Lavras,3138708,Luminárias,MG,-44.906106,-21.51232,false
227,Bom Despacho,3138807,Luz,MG,-45.683881,-19.796247,false
370,Umburatiba,3138906,Machacalis,MG,-40.720422,-17.07737,false
358,Varginha,3139003,Machado,MG,-45.921764,-21.678354,false
309,São João Del Rei,3139102,Madre de Deus de Minas,MG,-44.340886,-21.477322,false
335,Teófilo Otoni,3139201,Malacacheta,MG,-42.076077,-17.841623,false
520,Guanambi,3139250,Mamonas,MG,-42.955964,-15.051647,false
591,Montalvânia,3139300,Manga,MG,-43.936762,-14.755922,false
207,Caratinga,3139409,Manhuaçu,MG,-42.033848,-20.25868,false
207,Caratinga,3139508,Manhumirim,MG,-41.96268,-20.363999,false
315,São Mateus,3139607,Mantena,MG,-40.978526,-18.7807,false
323,Sete Lagoas,3139706,Maravilhas,MG,-44.676076,-19.51468,false
44,São João Nepomuceno,3139805,Mar de Espanha,MG,-43.008407,-21.866893,false
161,Itajubá,3139904,Maria da Fé,MG,-45.371054,-22.307219,false
94,Ouro Preto,3140001,Mariana,MG,-43.41614,-20.374493,false
118,Governador Valadares,3140100,Marilac,MG,-42.081689,-18.504972,false
42,Belo Horizonte,3140159,Mário Campos,MG,-44.185825,-20.053636,false
44,São João Nepomuceno,3140209,Maripá de Minas,MG,-42.96835,-21.692263,false
157,Ipatinga,3140308,Marliéria,MG,-42.737379,-19.706456,false
271,Itanhandu,3140407,Marmelópolis,MG,-45.160048,-22.446517,false
260,Abaeté,3140506,Martinho Campos,MG,-45.23865,-19.329742,false
207,Caratinga,3140530,Martins Soares,MG,-41.875791,-20.258229,false
501,Encruzilhada,3140555,Mata Verde,MG,-40.738533,-15.687668,false
521,Guanhães,3140605,Materlândia,MG,-43.057376,-18.472774,false
42,Belo Horizonte,3140704,Mateus Leme,MG,-44.428991,-19.990868,false
189,Juiz de Fora,3140803,Matias Barbosa,MG,-43.319162,-21.869479,false
176,Janaúba,3140852,Matias Cardoso,MG,-43.917826,-14.850284,false
207,Caratinga,3140902,Matipó,MG,-42.341486,-20.287148,false
176,Janaúba,3141009,Mato Verde,MG,-42.866515,-15.397322,false
213,Matozinhos,3141108,Matozinhos,MG,-44.083975,-19.56191,true
702,São Gotardo,3141207,Matutina,MG,-45.983517,-19.226612,false
401,Arcos,3141306,Medeiros,MG,-46.226689,-19.993308,false
634,Pedra Azul,3141405,Medina,MG,-41.476309,-16.224796,false
118,Governador Valadares,3141504,Mendes Pimentel,MG,-41.405615,-18.661778,false
349,Ubá,3141603,Mercês,MG,-43.34107,-21.192065,false
157,Ipatinga,3141702,Mesquita,MG,-42.605661,-19.224346,false
589,Minas Novas,3141801,Minas Novas,MG,-42.596759,-17.215458,true
83,Caxambu,3141900,Minduri,MG,-44.609293,-21.677543,false
417,Brasília de Minas,3142007,Mirabela,MG,-44.160644,-16.258453,false
221,Muriaé,3142106,Miradouro,MG,-42.34615,-20.894419,false
221,Muriaé,3142205,Miraí,MG,-42.61604,-21.193982,false
552,Januária,3142254,Miravânia,MG,-44.412075,-14.747839,false
42,Belo Horizonte,3142304,Moeda,MG,-44.047569,-20.330269,false
227,Bom Despacho,3142403,Moema,MG,-45.42531,-19.8387,false
101,Curvelo,3142502,Monjolos,MG,-44.119317,-18.323686,false
358,Varginha,3142601,Monsenhor Paulo,MG,-45.545074,-21.761772,false
591,Montalvânia,3142700,Montalvânia,MG,-44.363621,-14.420365,true
546,Ituiutaba,3142809,Monte Alegre de Minas,MG,-48.877117,-18.869167,false
176,Janaúba,3142908,Monte Azul,MG,-42.873165,-15.155339,false
524,São José do Rio Pardo,3143005,Monte Belo,MG,-46.368246,-21.327146,false
21,Araguari,3143104,Monte Carmelo,MG,-47.495972,-18.729038,false
76,Padre Paraíso,3143153,Monte Formoso,MG,-41.254579,-16.866494,false
524,São José do Rio Pardo,3143203,Monte Santo de Minas,MG,-46.977119,-21.190475,false
218,Montes Claros,3143302,Montes Claros,MG,-43.865422,-16.722707,true
5,Águas de Lindóia,3143401,Monte Sião,MG,-46.573703,-22.433549,false
669,Rio Pardo de Minas,3143450,Montezuma,MG,-42.507474,-15.171144,false
598,Morada Nova de Minas,3143500,Morada Nova de Minas,MG,-45.355502,-18.607445,true
101,Curvelo,3143609,Morro da Garça,MG,-44.603531,-18.547218,false
479,Conceição do Mato Dentro,3143708,Morro do Pilar,MG,-43.374804,-19.218342,false
5,Águas de Lindóia,3143807,Munhoz,MG,-46.360371,-22.612783,false
221,Muriaé,3143906,Muriaé,MG,-42.361075,-21.132047,true
207,Caratinga,3144003,Mutum,MG,-41.439139,-19.807189,false
262,Poços de Caldas,3144102,Muzambinho,MG,-46.526805,-21.373013,false
118,Governador Valadares,3144201,Nacip Raydan,MG,-42.251792,-18.457924,false
769,Nanuque,3144300,Nanuque,MG,-40.351739,-17.838993,true
157,Ipatinga,3144359,Naque,MG,-42.334708,-19.223543,false
744,Unaí,3144375,Natalândia,MG,-46.497534,-16.503836,false
270,Pouso Alegre,3144409,Natércia,MG,-45.518235,-22.118474,false
309,São João Del Rei,3144508,Nazareno,MG,-44.617235,-21.217697,false
195,Lavras,3144607,Nepomuceno,MG,-45.237429,-21.234577,false
669,Rio Pardo de Minas,3144656,Ninheira,MG,-41.748789,-15.323802,false
315,São Mateus,3144672,Nova Belém,MG,-41.103688,-18.494091,false
184,João Monlevade,3144706,Nova Era,MG,-43.035457,-19.764423,false
42,Belo Horizonte,3144805,Nova Lima,MG,-43.849783,-19.983893,false
335,Teófilo Otoni,3144904,Nova Módica,MG,-41.501336,-18.441606,false
352,Uberlândia,3145000,Nova Ponte,MG,-47.670571,-19.168892,false
176,Janaúba,3145059,Nova Porteirinha,MG,-43.302551,-15.80221,false
524,São José do Rio Pardo,3145109,Nova Resende,MG,-46.417029,-21.126652,false
227,Bom Despacho,3145208,Nova Serrana,MG,-44.985579,-19.875867,false
76,Padre Paraíso,3145307,Novo Cruzeiro,MG,-41.875392,-17.474889,false
335,Teófilo Otoni,3145356,Novo Oriente de Minas,MG,-41.222097,-17.409166,false
676,Salinas,3145372,Novorizonte,MG,-42.416781,-16.019539,false
322,Lima Duarte,3145406,Olaria,MG,-43.930927,-21.864773,false
218,Montes Claros,3145455,Olhos-d'Água,MG,-43.571411,-17.4019,false
313,São Lourenço,3145505,Olímpio Noronha,MG,-45.264136,-22.06696,false
102,Divinópolis,3145604,Oliveira,MG,-44.826411,-20.697516,false
35,Barbacena,3145703,Oliveira Fortes,MG,-43.462544,-21.339493,false
260,Abaeté,3145802,Onça de Pitangui,MG,-44.808382,-19.745524,false
265,Ponte Nova,3145851,Oratórios,MG,-42.806339,-20.430996,false
207,Caratinga,3145877,Orizânia,MG,-42.202946,-20.504121,false
94,Ouro Preto,3145901,Ouro Branco,MG,-43.694771,-20.523583,false
270,Pouso Alegre,3146008,Ouro Fino,MG,-46.380081,-22.283524,false
94,Ouro Preto,3146107,Ouro Preto,MG,-43.506448,-20.386776,true
335,Teófilo Otoni,3146206,Ouro Verde de Minas,MG,-41.268709,-18.069339,false
676,Salinas,3146255,Padre Carvalho,MG,-42.520745,-16.365103,false
76,Padre Paraíso,3146305,Padre Paraíso,MG,-41.484965,-17.076319,true
598,Morada Nova de Minas,3146404,Paineiras,MG,-45.538758,-18.902217,false
645,Piumhi,3146503,Pains,MG,-45.660813,-20.370917,false
176,Janaúba,3146552,Pai Pedro,MG,-43.070556,-15.537066,false
35,Barbacena,3146602,Paiva,MG,-43.418833,-21.287852,false
300,Santo Antônio de Pádua,3146701,Palma,MG,-42.315826,-21.372561,false
373,Almenara,3146750,Palmópolis,MG,-40.420398,-16.734467,false
260,Abaeté,3146909,Papagaios,MG,-44.744702,-19.455537,false
625,Paracatu,3147006,Paracatu,MG,-46.875419,-17.219742,true
169,Pará de Minas,3147105,Pará de Minas,MG,-44.60538,-19.864738,true
358,Varginha,3147204,Paraguaçu,MG,-45.732695,-21.547316,false
270,Pouso Alegre,3147303,Paraisópolis,MG,-45.781704,-22.555193,false
236,Paraopeba,3147402,Paraopeba,MG,-44.403117,-19.281429,true
158,Itabira,3147501,Passabém,MG,-43.143814,-19.350982,false
97,Cruzeiro,3147600,Passa Quatro,MG,-44.969639,-22.389798,false
169,Pará de Minas,3147709,Passa Tempo,MG,-44.493417,-20.652388,false
280,Resende,3147808,Passa-Vinte,MG,-44.231049,-22.208977,false
241,Passos,3147907,Passos,MG,-46.611413,-20.719212,true
417,Brasília de Minas,3147956,Patis,MG,-44.082705,-16.079276,false
243,Patos de Minas,3148004,Patos de Minas,MG,-46.515916,-18.592571,true
243,Patos de Minas,3148103,Patrocínio,MG,-46.997438,-18.940813,false
221,Muriaé,3148202,Patrocínio do Muriaé,MG,-42.212653,-21.151711,false
361,Viçosa,3148301,Paula Cândido,MG,-42.983155,-20.870162,false
521,Guanhães,3148400,Paulistas,MG,-42.872625,-18.431738,false
370,Umburatiba,3148509,Pavão,MG,-41.000113,-17.43269,false
521,Guanhães,3148608,Peçanha,MG,-42.563186,-18.546889,false
634,Pedra Azul,3148707,Pedra Azul,MG,-41.281752,-16.005923,true
207,Caratinga,3148756,Pedra Bonita,MG,-42.332134,-20.520018,false
361,Viçosa,3148806,Pedra do Anta,MG,-42.715933,-20.596011,false
102,Divinópolis,3148905,Pedra do Indaiá,MG,-45.20981,-20.253596,false
221,Muriaé,3149002,Pedra Dourada,MG,-42.154539,-20.829946,false
161,Itajubá,3149101,Pedralva,MG,-45.465972,-22.254226,false
552,Januária,3149150,Pedras de Maria da Cruz,MG,-44.392444,-15.599012,false
29,Araxá,3149200,Pedrinópolis,MG,-47.460617,-19.22772,false
42,Belo Horizonte,3149309,Pedro Leopoldo,MG,-44.045884,-19.618396,false
189,Juiz de Fora,3149408,Pedro Teixeira,MG,-43.745459,-21.706807,false
44,São João Nepomuceno,3149507,Pequeri,MG,-43.126286,-21.836904,false
323,Sete Lagoas,3149606,Pequi,MG,-44.653442,-19.627987,false
102,Divinópolis,3149705,Perdigão,MG,-45.079363,-19.955123,false
29,Araxá,3149804,Perdizes,MG,-47.292008,-19.338658,false
195,Lavras,3149903,Perdões,MG,-45.093088,-21.094519,false
157,Ipatinga,3149952,Periquito,MG,-42.234725,-19.154485,false
335,Teófilo Otoni,3150000,Pescador,MG,-41.601623,-18.353629,false
189,Juiz de Fora,3150109,Piau,MG,-43.329125,-21.504618,false
157,Ipatinga,3150158,Piedade de Caratinga,MG,-42.074264,-19.759213,false
265,Ponte Nova,3150208,Piedade de Ponte Nova,MG,-42.735239,-20.247665,false
309,São João Del Rei,3150307,Piedade do Rio Grande,MG,-44.202502,-21.469733,false
169,Pará de Minas,3150406,Piedade dos Gerais,MG,-44.227916,-20.46101,false
645,Piumhi,3150505,Pimenta,MG,-45.799087,-20.483195,false
157,Ipatinga,3150539,Pingo-D'Água,MG,-42.408666,-19.728608,false
697,São Francisco,3150570,Pintópolis,MG,-45.149507,-16.05499,false
